,Symbol,Open,High,Low,Close,Volume,Daily Return
2023-01-04,MA,351.3900,356.9800,349.6900,355.15,2661005,2.4077277970011357
2023-01-05,MA,356.1200,357.5600,351.2700,351.77,2608546,-0.9517105448402119
2023-01-06,MA,357.3100,368.7200,355.3200,367.67,4432804,4.519998862893382
2023-01-09,MA,371.6300,375.0000,369.5600,370.97,3913658,0.8975439932548346
2023-01-10,MA,368.8100,371.6800,367.2104,371.01,3485924,0.0107825430627706
2023-01-11,MA,372.6200,377.9200,371.2600,377.86,3370200,1.846311420177349
2023-01-12,MA,377.8600,381.1250,376.9200,379.81,3291386,0.5160641507436559
2023-01-13,MA,375.0600,377.8700,374.3100,375.52,4261049,-1.1295121244833006
2023-01-17,MA,375.0000,378.3250,373.9750,375.0,2814656,-0.13847464848742996
2023-01-18,MA,374.5100,375.8100,368.5000,368.92,2747128,-1.6213333333333302
2023-01-19,MA,364.6000,370.8000,363.6000,367.94,3111242,-0.26564024720807655
2023-01-20,MA,370.2300,376.6200,369.4000,376.28,3863414,2.266673914225148
2023-01-23,MA,376.7400,381.3800,376.3600,378.57,2743884,0.6085893483576132
2023-01-24,MA,390.0000,390.0000,375.2200,380.01,2756200,0.38037879388224116
2023-01-25,MA,375.1000,382.5600,375.1000,382.39,3501927,0.6262993079129586
2023-01-26,MA,383.4100,384.1100,373.0000,377.24,3718355,-1.346792541645958
2023-01-27,MA,376.1900,380.5200,373.3800,374.03,3405833,-0.8509171879970356
2023-01-30,MA,369.4600,373.7400,369.4000,371.12,2688806,-0.7780124588936621
2023-01-31,MA,369.9900,372.4800,367.0200,370.6,3137379,-0.1401164043974945
2023-02-01,MA,368.5700,376.7800,367.0000,374.08,2951854,0.9390178089584422
2023-02-02,MA,379.5200,380.4700,372.8000,374.94,2761579,0.22989734816083462
2023-02-03,MA,370.8000,378.2200,370.4900,373.91,2739672,-0.2747106203659144
2023-02-06,MA,370.0000,374.3300,369.0500,372.97,2068357,-0.2513973950950765
2023-02-07,MA,371.5100,377.0700,368.8400,375.06,2309176,0.5603667855323513
2023-02-08,MA,373.1700,375.7900,370.1400,370.35,2193818,-1.2557990721484558
2023-02-09,MA,373.3000,374.5700,369.2500,370.42,2287602,0.01890103955717315
2023-02-10,MA,369.6400,370.2500,362.9200,366.83,2270717,-0.9691701312024237
2023-02-13,MA,368.5600,371.1400,367.0700,370.83,2286551,1.0904233568683086
2023-02-14,MA,369.5800,373.4100,367.7300,369.96,1841422,-0.23460885041662882
2023-02-15,MA,366.2800,369.8000,365.0100,369.64,2203417,-0.0864958373878233
2023-02-16,MA,364.9000,373.0800,364.9000,367.55,2792721,-0.5654149983767898
2023-02-17,MA,364.0600,366.7000,359.8000,361.13,2719130,-1.7467011290980827
2023-02-21,MA,356.7600,361.7700,355.1900,355.96,2730919,-1.431617423088638
2023-02-22,MA,355.3600,357.7400,353.2100,354.97,2109544,-0.27812113720641074
2023-02-23,MA,357.7400,357.7400,351.6600,355.53,1975505,0.15775981068821832
2023-02-24,MA,350.8200,354.0000,349.5900,353.12,2016148,-0.6778612212752666
2023-02-27,MA,355.6400,358.0300,354.8200,355.48,2200873,0.6683280471228015
2023-02-28,MA,354.8100,357.7954,353.2400,355.29,2733091,-0.05344885788229892
2023-03-01,MA,354.0000,355.3100,349.3900,353.5,1968084,-0.5038137859213698
2023-03-02,MA,353.6300,356.6200,351.6900,355.57,2526001,0.5855728429985829
2023-03-03,MA,358.1200,361.6900,357.0900,361.5,2174952,1.667744747869615
2023-03-06,MA,361.8200,368.5300,361.2600,366.93,2789640,1.502074688796684
2023-03-07,MA,367.1700,369.1500,359.5545,359.94,1660771,-1.9049955032295007
2023-03-08,MA,358.6100,361.6950,357.2800,359.03,1634442,-0.25281991443019125
2023-03-09,MA,359.2500,364.0150,353.9100,354.44,2414831,-1.2784446982146314
2023-03-10,MA,352.4100,353.0500,345.2300,347.11,3176505,-2.068051010044014
2023-03-13,MA,343.6300,349.8600,340.2100,344.71,3308396,-0.691423468064889
2023-03-14,MA,351.0000,356.1100,348.5600,352.82,3413323,2.3527022714745716
2023-03-15,MA,346.0500,348.3950,343.6400,348.08,3082755,-1.3434612550308977
2023-03-16,MA,346.6200,348.6900,340.2800,348.0,3768216,-0.022983222247752177
2023-03-17,MA,350.2500,351.9400,346.8600,349.66,8426918,0.4770114942528769
2023-03-20,MA,348.0000,353.8350,347.3400,349.32,3864278,-0.09723731625007614
2023-03-21,MA,354.3700,356.2000,350.8300,354.57,3766785,1.5029199587770492
2023-03-22,MA,354.6100,360.0000,351.0300,351.03,2596388,-0.9983924189863824
2023-03-23,MA,352.4100,359.8550,351.8400,354.37,2598053,0.9514856280090189
2023-03-24,MA,350.4500,352.4200,346.3100,351.63,2971590,-0.7732031492507896
2023-03-27,MA,355.5700,357.8900,354.2800,354.62,2420474,0.8503256263686199
2023-03-28,MA,355.5600,355.9000,352.8014,354.33,1695997,-0.08177767751396114
2023-03-29,MA,357.3800,360.0250,355.8200,359.53,2327006,1.467558490672527
2023-03-30,MA,360.9500,362.5900,358.2400,359.26,2480656,-0.07509804466941938
2023-03-31,MA,361.1300,363.6500,360.3800,363.41,3376796,1.1551522574180462
2023-04-03,MA,362.6100,366.6600,361.7500,366.47,2978067,0.8420241600396228
2023-04-04,MA,366.8000,369.1200,363.3800,363.9,2198730,-0.7012852348077692
2023-04-05,MA,363.4800,365.1300,361.6100,363.79,2239771,-0.03022808463862825
2023-04-06,MA,361.2100,362.0350,355.9700,361.47,2357712,-0.6377305588388893
2023-04-10,MA,359.7100,360.9300,357.5800,360.14,1559126,-0.36794201455170317
2023-04-11,MA,363.4200,365.1900,361.1600,364.13,3033867,1.1079024823679617
2023-04-12,MA,366.0800,368.6000,361.0250,361.78,2268779,-0.6453739049240736
2023-04-13,MA,363.8200,369.7500,363.3887,369.65,2611866,2.17535518823595
2023-04-14,MA,370.0000,373.3900,369.1100,372.43,2254716,0.7520627620722475
2023-04-17,MA,373.3600,374.1000,368.3900,372.76,2431374,0.08860725505464018
2023-04-18,MA,373.9500,373.9500,369.9600,372.32,2087976,-0.11803841613906574
2023-04-19,MA,372.9900,374.1500,371.1550,372.8,1795447,0.12892135797164528
2023-04-20,MA,371.4500,375.1900,369.6900,375.0,2125035,0.5901287553647938
2023-04-21,MA,375.7200,377.4250,373.2600,375.24,3537820,0.06399999999999739
2023-04-24,MA,375.1500,377.6400,373.6200,374.73,1886286,-0.13591301566996394
2023-04-25,MA,373.5000,374.5800,368.3198,368.53,2244992,-1.6545245910388973
2023-04-26,MA,369.6400,372.2150,366.0900,366.76,2588193,-0.48028654383631686
2023-04-27,MA,366.5800,374.9800,361.0000,373.67,3859931,1.8840658741411387
2023-04-28,MA,372.5300,381.9300,371.5100,380.03,3107278,1.7020365563197304
2023-05-01,MA,380.4900,382.4550,378.9600,379.86,1745122,-0.044733310528100034
2023-05-02,MA,377.7700,378.8400,370.9400,376.03,2478715,-1.0082662033380818
2023-05-03,MA,376.6700,379.5500,374.3300,374.9,1970904,-0.30050793819641486
2023-05-04,MA,374.5000,376.8500,372.1400,376.12,2814954,0.32542011202987275
2023-05-05,MA,380.5700,385.1500,378.2400,384.66,2683136,2.270551951504851
2023-05-08,MA,384.0100,387.4600,383.7700,385.51,1719712,0.22097436697341433
2023-05-09,MA,383.8800,386.1700,382.7000,382.94,2036429,-0.6666493735571044
2023-05-10,MA,385.9900,386.7550,377.6500,382.54,1940761,-0.10445500600615443
2023-05-11,MA,382.2100,385.7200,379.2600,383.39,1901218,0.2221989857269735
2023-05-12,MA,384.4900,385.0210,378.8000,381.92,2044079,-0.3834215811575614
2023-05-15,MA,381.8700,383.6600,380.5250,383.41,1957649,0.39013405948891133
2023-05-16,MA,382.6000,383.6000,377.3172,380.24,2762816,-0.8267911635064351
2023-05-17,MA,382.2000,387.5200,379.1300,387.0,3260404,1.7778245318746055
2023-05-18,MA,387.1100,392.0200,385.8100,392.02,3729697,1.2971576227390091
2023-05-19,MA,392.0000,392.2000,385.1400,385.57,3369116,-1.6453242181521333
2023-05-22,MA,384.9900,387.3700,384.1800,384.53,1808828,-0.26973052882746096
2023-05-23,MA,381.5200,382.0300,370.4400,373.75,3979249,-2.803422359763863
2023-05-24,MA,369.3700,369.6100,365.5800,368.5,2655686,-1.404682274247493
2023-05-25,MA,367.9100,370.9900,364.9100,370.04,3752240,0.417910447761205
2023-05-26,MA,371.0000,375.6800,370.0500,374.37,2691345,1.1701437682412719
2023-05-30,MA,376.2800,376.6300,366.2000,367.5,3430234,-1.835082939338084
2023-05-31,MA,365.0000,365.7000,357.8500,365.02,10301859,-0.674829931972798
2023-06-01,MA,367.1600,371.0900,366.0500,370.88,3389808,1.6053914853980666
2023-06-02,MA,374.5900,375.8200,372.1500,373.73,2501459,0.7684426229508157
2023-06-05,MA,372.7500,372.7950,368.5300,370.52,2316299,-0.8589088379311383
2023-06-06,MA,372.9500,380.3800,371.8050,379.96,2758722,2.547770700636942
2023-06-07,MA,379.2900,380.5000,368.2600,371.39,3714519,-2.2555005790083182
2023-06-08,MA,369.3600,369.7700,365.8450,367.59,2595273,-1.0231831767145039
2023-06-09,MA,370.4600,372.1050,367.7600,369.22,2202370,0.4434288201528913
2023-06-12,MA,370.6700,375.9700,369.9400,375.31,2407762,1.6494231081739752
2023-06-13,MA,375.3100,377.1800,369.8100,371.38,2444151,-1.0471343689216983
2023-06-14,MA,372.9300,378.0800,372.0200,374.76,2775463,0.9101190155635708
2023-06-15,MA,373.2700,379.5700,370.5200,379.04,2558125,1.1420642544561987
2023-06-16,MA,381.6100,382.9000,376.1600,376.53,5882364,-0.6621992401857457
2023-06-20,MA,375.0100,379.5100,373.7500,374.62,3961765,-0.5072636974477351
2023-06-21,MA,373.9600,378.3900,373.6600,376.14,2301314,0.40574448774757244
2023-06-22,MA,375.1100,378.4800,373.9460,377.8,1934457,0.44132503854947824
2023-06-23,MA,374.9800,381.1200,373.2200,379.81,3739720,0.5320275277924891
2023-06-26,MA,378.0600,379.9900,375.3500,377.42,3327849,-0.6292619994207604
2023-06-27,MA,380.3400,382.8400,379.0100,381.79,2197373,1.157861268613214
2023-06-28,MA,381.1900,381.3950,378.6700,380.23,2012435,-0.4086015872600157
2023-06-29,MA,380.8500,388.0100,380.5000,387.67,2524838,1.9567104121189782
2023-06-30,MA,388.1000,395.1700,388.1000,393.3,4407142,1.4522661026130423
2023-07-03,MA,391.3400,394.3050,388.6800,393.96,1304646,0.16781083142638487
2023-07-05,MA,388.8100,395.2500,387.1300,394.73,2781997,0.19545131485430023
2023-07-06,MA,393.8300,394.2100,389.7399,393.14,2156894,-0.40280698198769116
2023-07-07,MA,390.6600,392.4500,388.4000,388.68,2654516,-1.1344559190110348
2023-07-10,MA,388.4800,393.4300,388.0100,392.16,2148582,0.8953380673047295
2023-07-11,MA,393.6200,398.4600,392.3400,397.8,2106362,1.4381884944920431
2023-07-12,MA,399.0000,403.1700,398.7100,400.69,2273532,0.7264957264957239
2023-07-13,MA,403.0000,403.2400,400.4600,400.56,2354875,-0.032444034041279046
2023-07-14,MA,402.1200,403.4900,400.2950,402.51,1978498,0.4868184541641618
2023-07-17,MA,401.9500,404.0000,401.1200,402.2,2344566,-0.07701672008149085
2023-07-18,MA,400.4200,401.9400,395.2101,398.16,2676239,-1.004475385380399
2023-07-19,MA,398.0000,399.8500,396.3100,398.27,1809748,0.027627084589099127
2023-07-20,MA,397.1400,399.7199,395.5500,398.06,2570771,-0.05272804881110149
2023-07-21,MA,398.6700,401.5100,397.4200,397.49,1868149,-0.14319449329246448
2023-07-24,MA,397.4800,404.9100,396.6100,404.79,3029808,1.8365241892877915
2023-07-25,MA,403.3700,404.8600,401.0000,401.28,2490524,-0.8671162825168777
2023-07-26,MA,399.1800,403.3100,395.7474,402.41,2572262,0.2815988835725758
2023-07-27,MA,405.1900,405.1900,393.9500,394.5,3563319,-1.9656569170746319
2023-07-28,MA,397.9600,398.0000,388.8765,392.96,4501094,-0.3903675538656559
2023-07-31,MA,393.9700,396.0800,392.4650,394.28,3578342,0.33591205211727093
2023-08-01,MA,393.7800,397.3000,392.3600,397.07,2344258,0.7076189509992892
2023-08-02,MA,393.8800,394.2100,389.5800,390.02,2410676,-1.7755055783615026
2023-08-03,MA,387.5600,393.4400,386.4200,393.01,2190534,0.7666273524434608
2023-08-04,MA,391.6100,396.0900,390.0701,391.35,2215814,-0.4223811098954089
2023-08-07,MA,393.0000,397.7500,393.0000,396.87,1559899,1.4105021080873748
2023-08-08,MA,396.1800,396.3800,390.1300,393.19,1747173,-0.9272557764507305
2023-08-09,MA,393.8600,396.7900,391.8700,393.67,1806063,0.12207838449604935
2023-08-10,MA,396.4600,400.6300,395.7120,397.14,2154471,0.8814489293062611
2023-08-11,MA,395.7500,396.6700,392.8058,394.98,1464655,-0.543888804955428
2023-08-14,MA,396.4500,399.2300,394.6101,398.58,1638575,0.9114385538508296
2023-08-15,MA,397.4900,397.4900,393.5900,394.45,1753282,-1.0361784334387059
2023-08-16,MA,393.4400,399.2000,393.1200,394.37,2002011,-0.020281404487254573
2023-08-17,MA,396.1400,396.2050,390.9900,392.62,2118703,-0.44374572102340304
2023-08-18,MA,389.8200,393.8400,388.8300,392.17,2001800,-0.11461464011002231
2023-08-21,MA,393.2100,394.9900,391.0200,393.2,1869502,0.262641201519731
2023-08-22,MA,395.0000,398.7700,393.6800,397.84,2422581,1.180061037639879
2023-08-23,MA,399.2700,401.9200,398.3600,401.06,1943221,0.8093706012467283
2023-08-24,MA,401.5900,404.0000,397.5000,397.67,1970016,-0.8452600608387706
2023-08-25,MA,400.6500,404.6200,399.0000,402.89,2154774,1.3126461639047404
2023-08-28,MA,404.0000,407.8000,403.1500,407.44,1901274,1.1293405147807078
2023-08-29,MA,407.4200,412.1900,406.5900,411.65,2188937,1.0332809738857307
2023-08-30,MA,414.7800,417.7770,413.5200,413.91,2516721,0.5490100813798193
2023-08-31,MA,414.2100,416.2900,411.7800,412.64,2535134,-0.30682998719528953
2023-09-01,MA,413.8400,416.5100,412.4900,415.57,1841670,0.7100620395502188
2023-09-05,MA,413.3500,415.4000,409.7000,411.5,2045555,-0.9793777221647315
2023-09-06,MA,410.7800,413.3800,408.8900,413.18,2292121,0.4082624544349933
2023-09-07,MA,411.9200,416.1300,411.7300,414.62,2502686,0.3485163851105977
2023-09-08,MA,415.0000,416.3300,413.8550,414.84,1869468,0.05306063383339055
2023-09-11,MA,416.8500,417.5900,414.6350,416.69,1544746,0.4459550670137924
2023-09-12,MA,415.9500,417.6450,415.2500,416.27,1997630,-0.10079435551609839
2023-09-13,MA,416.1700,418.4100,414.9700,416.3,2142220,0.007206860931607828
2023-09-14,MA,418.3000,418.6000,407.7801,413.34,3557785,-0.7110257026183175
2023-09-15,MA,411.8600,418.3000,411.1400,414.31,4755526,0.2346736342962341
2023-09-18,MA,413.8800,417.8863,413.0355,417.13,1808118,0.680649755014362
2023-09-19,MA,416.9600,417.1000,411.1000,413.53,1731089,-0.8630402991873121
2023-09-20,MA,413.7700,415.8500,410.0800,410.52,1580643,-0.7278794767005992
2023-09-21,MA,408.3400,408.7700,402.1000,403.36,2451064,-1.7441293968625038
2023-09-22,MA,404.3900,406.8500,401.5600,402.22,1885064,-0.2826259420864674
2023-09-25,MA,400.6000,403.2299,399.8400,402.49,1846580,0.06712744269303794
2023-09-26,MA,400.0000,400.8500,393.6100,395.38,2940561,-1.766503515615303
2023-09-27,MA,396.2100,397.0298,391.4800,395.48,1987457,0.025292124032572083
2023-09-28,MA,395.8300,401.3500,395.3650,399.44,2216244,1.0013148578942088
2023-09-29,MA,402.0300,402.1800,394.2500,395.91,3032386,-0.8837372321249704
2023-10-02,MA,393.6000,396.3550,392.4453,395.85,2856776,-0.015154959460483841
2023-10-03,MA,394.5000,397.8600,388.9700,391.06,2528120,-1.2100543135025954
2023-10-04,MA,392.0000,394.4700,388.5800,393.76,1813405,0.6904311358870707
2023-10-05,MA,390.3900,394.7200,390.0000,394.2,2116563,0.11174319382365461
2023-10-06,MA,393.2300,401.0000,390.5000,397.97,2484148,0.9563673262303451
2023-10-09,MA,394.4600,396.5000,389.5800,394.74,2475166,-0.8116189662537465
2023-10-10,MA,395.5400,402.7150,393.8500,400.37,2713818,1.426255256624609
2023-10-11,MA,403.2500,405.1300,397.3600,399.81,2055776,-0.13987061967679626
2023-10-12,MA,403.8000,405.3400,397.3200,399.9,1779046,0.02251069257896976
2023-10-13,MA,398.8100,402.1400,395.0800,398.03,2235682,-0.4676169042260536
2023-10-16,MA,400.2400,404.4300,398.7800,401.16,2202218,0.7863728864658581
2023-10-17,MA,399.6400,403.6100,398.4500,401.77,2176027,0.1520590288164314
2023-10-18,MA,399.1100,401.3700,392.5600,393.21,1951454,-2.1305722179356335
2023-10-19,MA,393.8500,394.8300,385.5000,387.87,3473009,-1.3580529488059767
2023-10-20,MA,387.8700,389.9900,384.1700,384.41,2652548,-0.8920514605408991
2023-10-23,MA,382.3100,387.8600,381.0000,383.67,1771977,-0.19250279649333235
2023-10-24,MA,385.5000,389.4300,383.8700,386.91,2003266,0.8444757213230236
2023-10-25,MA,384.0000,388.6300,382.2400,386.31,3504548,-0.15507482360239688
2023-10-26,MA,371.0200,375.5500,363.0400,364.59,6920077,-5.622427584064615
2023-10-27,MA,366.4900,368.2850,359.7700,364.08,3624883,-0.13988315642228244
2023-10-30,MA,366.5200,373.2300,364.7200,372.42,3386593,2.2907053394858323
2023-10-31,MA,373.3200,377.6800,373.1100,376.35,2978827,1.055260190107954
2023-11-01,MA,378.6700,380.4000,375.0400,377.82,2354844,0.3905938620964555
2023-11-02,MA,380.3000,383.0400,378.4850,382.69,2816034,1.2889735853051754
2023-11-03,MA,385.0000,388.4400,383.7300,386.05,2269147,0.877995244192431
2023-11-06,MA,387.1000,388.2500,384.2050,386.16,2020512,0.028493718430255832
2023-11-07,MA,386.0000,389.5900,384.3000,388.87,2324356,0.7017816449140124
2023-11-08,MA,387.1100,391.3700,387.0000,389.7,2838414,0.21343893846272888
2023-11-09,MA,390.9600,391.4500,387.2650,387.96,2657074,-0.4464973056197086
2023-11-10,MA,390.0400,395.0872,386.7400,394.38,2807108,1.6548097742035361
